year,week,SMN,SMT,VCI,TCI,VHI
2014,47,0.107,270.2,43.19,25.67,34.43
2014,48,0.088,267.27,35.72,32.97,34.34
2014,49,0.079,264.79,34.05,38.25,36.15
2014,50,0.079,263.84,40.28,37.64,38.96
2014,51,0.078,262.85,44.75,37.83,41.29
2014,52,0.079,261.81,50.72,39.05,44.89
2015,1,0.082,261.59,60.26,34.98,47.62
2015,2,0.083,261.37,59.62,35.57,47.6
2015,3,0.079,261.47,53.59,37.22,45.4
2015,4,0.076,262.06,50.37,37.82,44.09
2015,5,0.077,263.09,51.13,38.26,44.7
2015,6,0.079,265.17,50.94,35.79,43.36
2015,7,0.085,267.49,50.08,32.94,41.51
2015,8,0.095,270.22,50.46,27.84,39.15
2015,9,0.105,273.11,51.44,21.42,36.43
2015,10,0.12,276.48,54.11,14.84,34.48
2015,11,0.141,280.13,59.06,6.47,32.77
2015,12,0.16,282.43,61.28,6.48,33.88
2015,13,0.175,284.47,61.55,6.69,34.12
2015,14,0.194,286.72,62.63,5.81,34.22
2015,15,0.216,288.62,61.55,6.38,33.97
2015,16,0.245,291.04,60.81,6.22,33.51
2015,17,0.281,293.32,61.11,6.21,33.66
2015,18,0.319,294.69,62.45,8.49,35.47
2015,19,0.357,295.7,63.07,10.94,37.0
2015,20,0.397,296.53,66.48,13.41,39.95
2015,21,0.432,297.28,70.84,14.36,42.6
2015,22,0.456,297.54,72.86,15.97,44.41
2015,23,0.48,298.02,77.71,15.28,46.5
2015,24,0.496,298.24,81.64,16.11,48.88
2015,25,0.503,298.04,83.35,20.86,52.11
2015,26,0.504,297.77,83.55,26.67,55.11
2015,27,0.506,297.53,84.98,33.13,59.05
2015,28,0.508,297.35,87.4,39.11,63.26
2015,29,0.505,297.16,88.17,45.27,66.72
2015,30,0.497,297.28,87.59,47.05,67.32
2015,31,0.489,297.63,86.91,42.6,64.76
2015,32,0.471,297.85,82.83,35.67,59.25
2015,33,0.451,297.68,76.66,27.33,52.0
2015,34,0.425,296.82,67.88,20.12,44.0
2015,35,0.397,295.7,60.2,16.23,38.21
2015,36,0.375,294.6,57.62,13.1,35.36
2015,37,0.354,293.18,58.65,11.96,35.3
2015,38,0.337,291.5,60.91,12.39,36.65
2015,39,0.319,289.55,62.82,13.79,38.31
2015,40,0.3,287.03,64.72,19.2,41.96
2015,41,0.279,284.46,66.69,23.58,45.13
2015,42,0.251,282.19,65.91,26.72,46.32
2015,43,0.22,279.38,64.04,32.42,48.23
2015,44,0.188,276.76,60.54,30.65,45.6
2015,45,0.149,274.27,50.17,30.0,40.08
2015,46,0.119,271.22,41.77,32.15,36.96
2015,47,0.097,268.28,35.93,35.63,35.78
2015,48,0.083,265.98,31.91,38.3,35.11
2015,49,0.076,264.59,31.38,38.07,34.73
2015,50,0.073,263.24,34.12,38.9,36.51
2015,51,0.071,261.24,36.86,42.97,39.91
2015,52,0.07,259.5,41.34,46.91,44.12
2016,1,0.071,257.47,49.78,50.38,50.08
2016,2,0.071,256.92,48.9,52.34,50.62
2016,3,0.073,257.56,49.42,51.49,50.45
2016,4,0.078,259.21,53.92,47.9,50.91
2016,5,0.083,262.19,58.87,40.65,49.76
2016,6,0.091,265.74,61.82,32.91,47.36
2016,7,0.102,269.01,63.36,26.47,44.92
2016,8,0.11,271.2,61.73,23.86,42.8
2016,9,0.12,273.14,61.49,21.71,41.6
2016,10,0.129,274.99,60.01,22.07,41.04
2016,11,0.142,277.09,59.78,19.37,39.58
2016,12,0.163,279.76,62.95,17.72,40.33
2016,13,0.182,282.36,65.09,16.02,40.56
2016,14,0.201,284.45,66.04,16.18,41.11
2016,15,0.224,286.52,65.31,17.55,41.43
2016,16,0.252,288.52,63.85,21.09,42.47
2016,17,0.283,290.0,62.13,29.39,45.76
2016,18,0.313,290.79,59.37,41.32,50.35
2016,19,0.344,291.86,56.74,46.23,51.49
2016,20,0.376,292.92,55.62,48.43,52.03
2016,21,0.403,293.61,54.71,50.75,52.73
2016,22,0.427,294.13,55.75,49.58,52.67
2016,23,0.446,294.59,57.02,49.02,53.02
2016,24,0.463,295.34,61.25,45.04,53.14
2016,25,0.479,296.19,68.85,39.53,54.19
2016,26,0.485,296.56,72.61,38.76,55.68
2016,27,0.49,297.08,76.23,37.24,56.74
2016,28,0.493,297.59,80.48,36.43,58.46
2016,29,0.491,297.71,82.17,39.77,60.97
2016,30,0.486,297.63,82.81,43.58,63.19
2016,31,0.478,297.38,82.09,44.73,63.41
2016,32,0.47,296.98,81.98,44.02,63.0
2016,33,0.462,296.54,82.02,38.92,60.47
2016,34,0.45,295.59,80.62,33.48,57.05
2016,35,0.433,294.63,78.88,28.05,53.47
2016,36,0.411,293.65,76.29,22.34,49.31
2016,37,0.382,291.94,73.74,24.06,48.9
2016,38,0.346,289.87,66.99,29.45,48.22
2016,39,0.303,287.01,55.08,42.87,48.97
2016,40,0.26,284.12,43.23,54.35,48.79
2016,41,0.222,280.95,34.46,67.2,50.83
2016,42,0.185,277.61,27.08,78.0,52.54
2016,43,0.153,274.78,23.62,75.97,49.8
2016,44,0.126,272.25,21.71,67.67,44.69
2016,45,0.104,269.53,20.76,63.58,42.17
2016,46,0.088,266.67,20.04,60.2,40.12
2016,47,0.076,263.83,18.98,59.8,39.39
2016,48,0.067,262.2,18.9,56.67,37.79
2016,49,0.062,261.06,20.0,54.2,37.1
2016,50,0.058,259.55,20.84,55.49,38.17
2016,51,0.056,258.34,22.37,56.84,39.61
2016,52,0.054,257.43,24.02,57.72,40.87
2017,1,0.053,257.29,28.75,54.47,41.61
2017,2,0.053,257.5,28.32,53.87,41.09
2017,3,0.053,258.22,27.88,52.84,40.36
2017,4,0.053,258.68,28.49,53.64,41.07
2017,5,0.053,258.89,29.6,56.75,43.17
2017,6,0.053,258.72,28.07,62.92,45.5
2017,7,0.051,259.2,23.75,68.63,46.19
